"Station_ID","Month_UTC","Year_UTC","appendiculariaAbundance","appendiculariaEstimatedBiomass","bryozoan_larvaeAbundance","bryozoan_larvaeEstimatedBiomass","chaetognathaAbundance","chaetognathaEstimatedBiomass","cnidaria_ctenophoresAbundance","cnidaria_ctenophoresEstimatedBiomass","copepoda_calanoida_minus_eucalanidsAbundance","copepoda_calanoida_minus_eucalanidsEstimatedBiomass","copepoda_eucalanidsAbundance","copepoda_eucalanidsEstimatedBiomass","copepoda_harpacticoidaAbundance","copepoda_harpacticoidaEstimatedBiomass","copepoda_oithona_likeAbundance","copepoda_oithona_likeEstimatedBiomass","copepoda_othersAbundance","copepoda_othersEstimatedBiomass","copepoda_poecilostomatoidsAbundance","copepoda_poecilostomatoidsEstimatedBiomass","crustacea_othersAbundance","crustacea_othersEstimatedBiomass","doliolidsAbundance","doliolidsEstimatedBiomass","eggsAbundance","eggsEstimatedBiomass","euphausiidsAbundance","euphausiidsEstimatedBiomass","multiplesAbundance","multiplesEstimatedBiomass","naupliiAbundance","naupliiEstimatedBiomass","ostracodsAbundance","ostracodsEstimatedBiomass","othersAbundance","othersEstimatedBiomass","polychaeteAbundance","polychaeteEstimatedBiomass","pteropoda_heteropodaAbundance","pteropoda_heteropodaEstimatedBiomass","pyrosomesAbundance","pyrosomesEstimatedBiomass","rhizariaAbundance","rhizariaEstimatedBiomass","salpsAbundance","salpsEstimatedBiomass","pH_min","pH_max","pH_mean","pH_median","pH_var","pH_range","depth_at_pH_min","depth_at_pH_max","OmegaCA_min","OmegaCA_max","OmegaCA_mean","OmegaCA_median","OmegaCA_var","OmegaCA_range","depth_at_OmegaCA_min","depth_at_OmegaCA_max","CO3_min","CO3_max","CO3_mean","CO3_median","CO3_var","CO3_range","depth_at_CO3_min","depth_at_CO3_max","TA_min","TA_max","TA_mean","TA_median","TA_var","TA_range","depth_at_TA_min","depth_at_TA_max","DIC_min","DIC_max","DIC_mean","DIC_median","DIC_var","DIC_range","depth_at_DIC_min","depth_at_DIC_max","pCO2_min","pCO2_max","pCO2_mean","pCO2_median","pCO2_var","pCO2_range","depth_at_pCO2_min","depth_at_pCO2_max","RF_min","RF_max","RF_mean","RF_median","RF_var","RF_range","depth_at_RF_min","depth_at_RF_max","OmegaAR_min","OmegaAR_max","OmegaAR_mean","OmegaAR_median","OmegaAR_var","OmegaAR_range","depth_at_OmegaAR_min","depth_at_OmegaAR_max","YearMonth","Longitude","Latitude"
"090.0 090.0",4,2011,34509.89,515.79,894.11,0.61,4315.27,123.69,3710.72,147.78,250605.79,1707.58,21238.27,2028.61,670.58,1.79,29307.17,41.66,0,0,65057.41,163.92,477.84,2.23,501.49,4.56,5818.87,61.9,19765.5,135.46,8971.91,197.94,60824.65,263.43,4972.05,23.77,959.25,26.6,1568.27,17.82,2458.81,3.52,0,0,2011.75,3.88,0,0,7.72737769763849,8.07876223915985,7.97336513722842,8.05416584552204,0.0227013799454358,0.351384541521361,174,2,1.50614701062656,3.62842017086903,2.90037530934986,3.34457749440654,0.84637375315605,2.12227316024247,174,2,64.8907968368348,150.415909565138,121.583641465371,140.073855037969,1388.07334038187,85.5251127283032,174,2,2208.7,2248.7,2220.4,2216.8,270.329999999999,40,31,174,1999.6,2187.5,2059.2,2025.1,6329.81500000001,187.9,2,174,355.807331601812,857.427114126736,493.26322023039,378.666964000571,46009.6222738487,501.619782524924,2,174,11.6019513582339,17.6722708323178,13.4997763889064,12.1378036221108,6.83505430392978,6.0703194740839,2,174,0.956618529207542,2.31643843955239,1.84903635192428,2.13271182190622,0.347892092036522,1.35981991034485,174,2,2011-04-01,-121.99,31.4179
"090.0 090.0",4,2013,667.64,6.99,90.22,0.09,1885.64,41.63,1141.31,54.54,54074.69,211.31,812,117.28,0,0,34821.27,38.88,1141.31,0.64,5088.53,16.15,342.84,122.15,0,0,1448.07,17.51,4.51,0,3500.62,55.34,541.33,0.93,3590.84,9.63,996.96,33.83,631.56,12.8,721.78,0.88,0,0,541.33,0.29,85.71,49.62,7.84563440547432,8.07853989467597,8.02193957189432,8.06094024529749,0.00977226396672797,0.23290548920165,170,50,1.95900559101945,3.67110586745214,3.22490208122678,3.56009788982091,0.517177106541035,1.71210027643269,170,2,84.2011499975487,152.373180122584,135.287571182345,149.040136632987,835.177854960162,68.1720301250353,170,2,2212.6,2232.4,2221.24,2220.9,53.933000000001,19.8000000000002,100,170,2009.8,2132.3,2036.64,2012.5,2868.47300000001,122.5,50,170,354.771934048435,636.824391493165,421.325222568215,370.221137696739,14573.2397043504,282.05245744473,50,170,11.550590605035,15.9997969164442,12.59099720759,11.6843121700428,3.67151925120907,4.4492063114092,2,170,1.24491744104813,2.34899423457305,2.05924282522548,2.27229154678161,0.214416385566894,1.10407679352492,170,2,2013-04-01,-121.99,31.4179
"090.0 090.0",4,2015,26339.36,325.79,178.72,0.2,3091.91,69.5,848.94,33.52,104512.98,402.89,67.02,16.63,22.34,0.01,13792.98,35.62,178.72,0.13,23077.66,51.86,2502.13,1.22,178.72,0.66,3060.64,41.07,737.23,3.47,2595.96,21.92,1608.51,5.07,1787.23,4.28,178.72,0.05,178.72,0.84,536.17,18.61,89.36,7.28,1809.57,2.14,0,0,7.77354582204617,8.05227871404661,7.97321267442082,8.05159326296668,0.0149429541918427,0.27873289200044,170,2,1.64831273477144,3.94174340448466,3.10261590863598,3.71981352900727,1.03833778133659,2.29343066971322,170,2,70.9229056400078,163.397978548505,129.854361426795,155.293568229286,1700.96546294406,92.4750729084972,170,2,2204,2238.2,2224.26,2224.2,199.998,34.1999999999998,100,170,2002.4,2163.8,2050.56,2009.7,4832.49300000001,161.4,49,170,382.397791904777,761.728303527273,484.237970268854,386.55079931503,26835.0113130688,379.330511622496,49,170,11.1244835432181,17.1615030251869,13.0998599370491,11.4069864327965,7.08790354122955,6.0370194819688,2,170,1.04656100795251,2.53836428844763,1.98841053298734,2.38857808584096,0.439905831076137,1.49180328049512,170,2,2015-04-01,-121.99,31.4179
"090.0 090.0",4,2016,50261.71,660.44,3073.17,3.51,26541.95,479.04,6110.49,208.93,968417.56,4403.15,4814.63,309.12,1024.39,2.37,136366.83,189.5,1024.39,0.66,151660.98,329.38,6197.56,2.65,2151.22,17.13,37902.44,1034.13,3124.39,66.85,50251.46,787.29,10243.9,27.49,18444.15,58.94,10300.24,8.23,0,0,21630,114.52,5.12,1.62,20554.39,15.38,0,0,7.75206110862524,8.05413013848839,7.98188409977314,8.04424757654444,0.0167588484477614,0.30206902986315,170,48,1.58442343508787,3.67538755983402,3.14820972834121,3.63146135673443,0.80022602083063,2.09096412474615,170,48,68.1660881102209,153.631641695167,131.909612286845,150.89369129087,1321.46894968065,85.4655535849461,170,48,2225.4,2242.1,2229.2,2226.4,52.2849999999992,16.6999999999998,30,170,2013.4,2173.8,2052.22,2017.8,4734.26200000001,160.4,48,170,381.042326079268,805.380381579521,478.367274849137,393.284179167495,33662.2514226933,424.338055500253,48,170,11.5106152085989,17.4072197127674,12.9121396150396,11.637411748885,6.43917459641604,5.8966045041685,48,170,1.00616796492909,2.35710749821395,2.01579953229995,2.32864518939727,0.333885859710868,1.35093953328486,170,48,2016-04-01,-121.99,31.4179
"090.0 090.0",4,2017,6556.52,32.74,4371.02,5.04,4666.97,81.75,1211.14,38.84,50922.33,379.76,1784.83,600.67,1092.75,1.91,20070.24,23.25,72.85,6.48,2185.51,5.66,692.08,12.19,4.55,1.38,3278.26,19.38,182.13,40.65,1092.75,53.78,1092.75,12.73,1129.18,3.19,728.5,0.28,0,0,5135.94,33.18,787.69,63.98,2695.46,5.45,0,0,7.72032746271291,8.08994406720137,7.94868993705386,7.96973367030732,0.0211455693393015,0.369616604488461,169.1,24.9,1.48423384399198,3.88559940535934,2.83537508600747,2.89795619435333,0.988956009784129,2.40136556136736,169.1,24.9,63.9035163853475,161.809257849141,118.958263217465,121.800377189888,1636.74709476322,97.9057414637935,169.1,24.9,2219.5,2252.5,2228.13333333333,2219.65,196.818666666668,33,100.7,169.1,2010.2,2193.7,2072.26666666667,2057.7,5579.61866666666,183.5,2.5,169.1,348.630268881862,873.996977771632,524.315556286856,481.899714811931,41067.027602883,525.36670888977,24.9,169.1,11.2121031142215,17.7602748344924,13.7672732088486,13.416009139236,7.1478264126102,6.5481717202709,24.9,169.1,0.942611884557786,2.48772285909512,1.81068706889908,1.85009728073484,0.410772439584098,1.54511097453733,169.1,24.9,2017-04-01,-121.99,31.4179
"090.0 090.0",4,2019,1855.92,26.38,362.13,0.4,3757.1,75.83,1448.52,60.12,51028.65,313.07,0,0,1086.39,1.61,8691.12,20.07,0,0,10999.7,34.84,4119.23,5.39,45.27,1,724.26,5.8,0,0,45.27,5.54,362.13,4.88,1674.85,8.34,45.27,0.09,45.27,2.9,3757.1,27.98,0,0,724.26,0.71,407.4,2.23,8.03297748715127,8.03297748715127,8.03297748715127,8.03297748715127,NA,0,2.3,2.3,3.63562631966875,3.63562631966875,3.63562631966875,3.63562631966875,NA,0,2.3,2.3,150.933728821319,150.933728821319,150.933728821319,150.933728821319,NA,0,2.3,2.3,2229.5,2229.5,2229.5,2229.5,NA,0,2.3,2.3,2021.2,2021.2,2021.2,2021.2,NA,0,2.3,2.3,405.467151234732,405.467151234732,405.467151234732,405.467151234732,NA,0,2.3,2.3,11.6345733068175,11.6345733068175,11.6345733068175,11.6345733068175,NA,0,2.3,2.3,2.33459158140855,2.33459158140855,2.33459158140855,2.33459158140855,NA,0,2.3,2.3,2019-04-01,-121.99,31.4179
"090.0 090.0",5,2021,10286.36,77.63,541.39,0.44,2276.53,62.67,757.94,26.64,79746.38,710.7,541.39,758.53,1082.77,3.18,20031.34,32.61,0,0,8231.8,22.02,1624.16,0.66,0,0,541.39,13.13,1678.3,169.27,757.94,70.76,3789.71,11.25,1678.3,8.05,3981.9,19.87,1136.91,13.14,2165.55,2.24,178.66,240.5,3521.73,4.89,0,0,8.15283045803218,8.15283045803218,8.15283045803218,8.15283045803218,NA,0,3,3,3.78813283044491,3.78813283044491,3.78813283044491,3.78813283044491,NA,0,3,3,149.374947092208,149.374947092208,149.374947092208,149.374947092208,NA,0,3,3,2219.3,2219.3,2219.3,2219.3,NA,0,3,3,2024.3,2024.3,2024.3,2024.3,NA,0,3,3,321.40596341264,321.40596341264,321.40596341264,321.40596341264,NA,0,3,3,12.4855790533202,12.4855790533202,12.4855790533202,12.4855790533202,NA,0,3,3,2.35342801041154,2.35342801041154,2.35342801041154,2.35342801041154,NA,0,3,3,2021-05-01,-121.99,31.4179
"090.0 090.0",6,2018,2828.01,73.74,387.4,0.45,2716.63,66.84,464.88,19.51,44667.05,237.05,193.7,10.36,0,0,3486.59,11.57,193.7,0.28,5036.18,11.98,852.28,1.94,387.4,0.54,1433.37,121.34,387.4,11.21,774.8,9.29,774.8,1.96,852.28,5.02,154.96,22.06,426.14,13.07,2401.87,34.48,0,0,2789.27,7.54,0,0,8.03229272890965,8.03229272890965,8.03229272890965,8.03229272890965,NA,0,3,3,3.60641942895335,3.60641942895335,3.60641942895335,3.60641942895335,NA,0,3,3,149.775651741154,149.775651741154,149.775651741154,149.775651741154,NA,0,3,3,2229.4,2229.4,2229.4,2229.4,NA,0,3,3,2022.8,2022.8,2022.8,2022.8,NA,0,3,3,406.064007485599,406.064007485599,406.064007485599,406.064007485599,NA,0,3,3,11.6873856450465,11.6873856450465,11.6873856450465,11.6873856450465,NA,0,3,3,2.31483398766433,2.31483398766433,2.31483398766433,2.31483398766433,NA,0,3,3,2018-06-01,-121.99,31.4179
"090.0 090.0",7,2012,8909.06,84.71,303.03,0.34,4333.24,70.02,1353.42,66.81,148848.39,465.24,363.55,196.03,303.03,0.07,90000,104.79,3030.3,2.48,10000,26.62,1275.67,35.06,1417.12,16.5,3757.55,92.03,1073.55,188.72,4242.42,23.88,1818.18,3.37,909.09,3.05,1333.3,3.44,383.82,13.45,40.39,0.27,0,0,303.03,0.42,0,0,7.69013564206932,8.06213879073334,7.94992532269334,8.04183507878138,0.0260144389143242,0.372003148664019,170,2,1.39741589687218,3.69292336270555,2.873254642345,3.36572057619599,1.02768497240284,2.29550746583337,170,2,60.1973395937799,153.129614316689,120.391726732568,140.864422755913,1697.0803450586,92.9322747229091,170,2,2219.8,2255.7,2228.8,2221.1,234.759999999996,35.8999999999996,2,170,2007,2205.3,2070.96,2026,7333.43300000001,198.3,2,170,373.664158337951,942.577157381498,530.163123312024,392.03696707954,59900.4715667835,568.912999043547,27,170,11.5099762981142,18.0175563557193,13.6483793030546,12.0980980173642,8.14294367990104,6.5075800576051,2,170,0.887672910864154,2.36487097110896,1.83537919360939,2.14997309702395,0.426145487969941,1.47719806024481,170,2,2012-07-01,-121.99,31.4179
"090.0 090.0",7,2013,8306.21,129.38,1327.15,1.33,8097.06,110.95,7883.03,282.32,153421.63,870.96,1988.93,472.34,398.14,0.6,99582.68,121.18,398.14,0.14,23898.65,63.33,3885.21,36.59,17512.46,495.41,4941.95,56.77,1496.34,31.27,4888.86,81.01,6773.44,12.03,2654.3,11.39,10864.37,149.1,801.27,8.58,2393.85,16.92,0,0,7478.47,6.55,270.41,5.35,7.73554851131234,8.05143462417401,7.95507702001963,8.00837631444906,0.0173733412729237,0.315886112861671,170,30,1.53042185696256,3.80765642091138,2.93880815377559,3.26553497870397,0.851895920139982,2.27723456394882,170,3,65.890150528863,157.987140127318,123.324113595694,136.976006655252,1399.74018598824,92.096989598455,170,3,2227.2,2247.2,2235.82,2233.1,70.8019999999999,20,30,170,2013.9,2183.8,2072.76,2054.7,4774.23800000001,169.9,3,170,384.069616762082,839.947765072673,512.875355214956,431.759008223841,36308.2918710842,455.878148310591,30,170,11.3374134473349,17.5915997125525,13.4438643759324,12.3706904001309,6.5689928151449,6.2541862652176,3,170,0.971941890219921,2.44769367322911,1.88010805191484,2.09020958314298,0.356487774567136,1.47575178300919,170,3,2013-07-01,-121.99,31.4179
"090.0 090.0",7,2014,13777.83,188.9,0,0,2419.57,63.59,6427.83,225.95,84127.83,323.21,757.83,120.14,0,0,40383.91,52.08,182.61,0.25,21009.13,50.66,9093.91,10.95,365.22,2.68,1483.7,24.49,1118.48,8.29,1008.91,13.3,2921.74,6.31,5916.52,12.5,392.61,125.87,913.04,10.16,11184.78,473.84,22.83,2.35,5158.7,8.3,237.39,10.75,7.76279378262345,8.04703079142815,7.93578895846945,7.9666656299131,0.017000469001269,0.284237008804699,170,32,1.620921492276,3.86934307622459,2.9050902057276,3.0650481272049,1.22352791295848,2.24842158394859,170,3,69.7628551645725,160.326785574068,121.795981867479,128.547143365638,1998.03392291584,90.5639304094955,170,3,2220.3,2243.7,2232.25,2232.5,98.1699999999964,23.3999999999996,104,170,2010.2,2172,2072.45,2053.8,5882.99666666666,161.8,32,170,389.481816032014,784.343382450084,534.393463024621,481.874326808194,32562.7146737978,394.86156641807,32,170,11.2398284541291,17.2720988582473,13.6429945361139,13.0300254160395,8.49490782479439,6.0322704041182,3,170,1.02939204817406,2.49826812431856,1.86340814894516,1.962986211644,0.521280506810945,1.4688760761445,170,3,2014-07-01,-121.99,31.4179
"090.0 090.0",7,2015,9504,63.25,0,0,5681.5,89.16,3162.5,113.18,94121.5,474.46,0,0,0,0,32560,90.99,0,0,48004,142.97,1892,48.62,8008,16.49,2640,24.89,627,53.61,1804,21.15,1760,2.67,1804,12.65,5412,50.34,2200,26.47,924,10.7,0,0,2640,3.02,132,3.92,7.85042808857299,8.05338549991576,7.99430099603917,8.02859772369836,0.00687468703219754,0.202957411342771,170,50,1.95456920121443,4.0137245550926,3.45776775635513,3.92592410970746,0.754138966172613,2.05915535387817,170,2,83.9903398898801,165.628084962686,144.540441048326,162.937326817035,1209.78830673611,81.6377450728059,170,2,2218.7,2235.2,2227.5,2227.9,34.5650000000001,16.5,100,2,2000,2127,2030.6,2006.9,2946.315,127,50,170,382.428650522041,627.262230443478,451.659082818424,410.072816796457,10244.4462775266,244.833579921437,50,170,11.0177708068316,16.0042133854911,12.2064086126608,11.1102014892576,4.6203435076394,4.9864425786595,2,170,1.24145142291905,2.60923738988108,2.22812384290436,2.53663411548068,0.327459549145976,1.36778596696203,170,2,2015-07-01,-121.99,31.4179
"090.0 090.0",7,2016,3353.18,38.71,0,0,3316.33,41.44,1810.16,103.24,51882.13,278.6,221.09,17.87,552.72,0.75,6043.09,30.76,1879.25,24.87,28446.74,48.02,1031.75,4.08,2800.46,12.15,6195.09,58.85,1179.14,99.3,1105.44,4.45,36.85,0.14,2358.28,14.96,921.2,1.95,442.18,9.55,2947.85,18.37,46.06,354.08,1437.08,1.06,0,0,7.80912171660442,8.05886330228689,7.98764313435736,8.03383786423591,0.0104015555061556,0.24974158568247,171,50,1.81570012218214,3.94351165640163,3.29226616444119,3.78443183399107,0.82636725807834,2.12781153421949,171,2,78.0890767475386,163.108282972517,137.744604348053,158.054199713091,1331.34791688591,85.0192062249784,171,2,2217.9,2240.1,2225.82,2225.3,75.4919999999987,22.1999999999998,101,171,1999.7,2151.9,2039.38,2000.3,4338.472,152.2,2,171,375.356896090615,699.732795283621,463.060658199467,403.834275965738,17938.5519081595,324.375899193006,50,171,11.098358666174,16.553047159466,12.5799937006991,11.290727954952,5.4518828832988,5.454688493292,2,171,1.15380852401433,2.54584367213678,2.11500668740051,2.43077029920825,0.353352208438945,1.39203514812245,171,2,2016-07-01,-121.99,31.4179
"090.0 090.0",7,2019,362.19,2.14,0,0,1484.98,25.09,398.41,12.08,50489.17,280.28,0,0,0,0,10213.73,40.38,362.19,0.81,14342.69,27.89,1847.16,0.75,181.09,0.36,1303.88,28.82,217.31,23.79,362.19,1.3,543.28,2.61,1629.85,3.95,543.28,0.18,0,0,543.28,17.99,0,0,905.47,0.54,4.53,2.18,8.02151163484112,8.02151163484112,8.02151163484112,8.02151163484112,NA,0,2,2,3.88797303647908,3.88797303647908,3.88797303647908,3.88797303647908,NA,0,2,2,161.214815387572,161.214815387572,161.214815387572,161.214815387572,NA,0,2,2,2240.6,2240.6,2240.6,2240.6,NA,0,2,2,2017.8,2017.8,2017.8,2017.8,NA,0,2,2,420.295569373294,420.295569373294,420.295569373294,420.295569373294,NA,0,2,2,11.2138041680484,11.2138041680484,11.2138041680484,11.2138041680484,NA,0,2,2,2.51241494623988,2.51241494623988,2.51241494623988,2.51241494623988,NA,0,2,2,2019-07-01,-121.99,31.4179
"090.0 090.0",8,2011,20152.8,277.18,886.22,1.03,8055.23,117.48,3163.77,125.05,228917.46,996.53,1447.2,149.08,0,0,49700.37,91.84,0,0,46536.28,117.1,26172.11,20.68,0,0,10653.43,159.99,1904.19,34.92,3154.21,54.91,2215.54,4.46,7188.79,44.66,2677.47,15.92,461.93,13.64,1772.43,2.45,0,0,1777.37,0.55,886.22,5.73,7.76422324066351,8.05144745557043,7.95366355318152,8.01821138275309,0.0142915213253031,0.287224214906921,169,51,1.62436384672451,3.85386157368156,3.06182902115675,3.68252086337817,1.03820755810528,2.22949772695705,169,2,69.9209763899976,159.410021844288,128.120550018487,153.879784745282,1695.68917653955,89.4890454542904,169,2,2216.1,2247.3,2225.98,2223.8,156.977000000003,31.2000000000003,51,169,2002.4,2175.4,2055.76,2004.9,5901.943,173,51,169,382.155930359049,782.382149152674,509.289571831592,422.153985690161,27419.9948056119,400.226218793625,51,169,11.2441738743526,17.2697518348833,13.1996484746717,11.4582565895089,7.36021874366235,6.0255779605307,2,169,1.03151091714617,2.49041672991515,1.96621750042687,2.36351094935167,0.443317651554812,1.45890581276898,169,2,2011-08-01,-121.99,31.4179
"090.0 090.0",8,2017,11111.46,93.54,0,0,7392.89,90.68,4869.57,173.27,95841.9,825.31,88.54,16.69,0,0,15051.38,34.7,88.54,1.51,18194.47,56.06,5710.67,11.99,885.38,1.12,7083,65.71,2257.71,177.87,1770.75,22.46,1815.02,3.32,1947.83,10.03,1770.75,1.99,486.96,13.98,5312.25,25.91,354.15,16.96,7525.69,13.54,0,0,7.87276936857454,8.05169821705361,7.99776923582007,8.01401675006456,0.0051865119657928,0.178928848479071,170,101,2.06362836402872,3.67726033898496,3.25175952308637,3.59951240350057,0.460801408538933,1.61363197495624,170,2,88.7276562311196,152.084396203066,136.290614537339,149.664551498673,729.208299492519,63.3567399719464,170,2,2214.8,2234.7,2220.64,2219,65.7429999999983,19.8999999999996,30,170,2006.3,2126.2,2035.36,2010.2,2633.19299999999,119.9,2,170,378.370656893629,594.760022202048,444.189134051839,423.869220044898,7532.38482047037,216.389365308419,101,170,11.5364485205245,15.6283245389059,12.5041868315523,11.6457183609308,3.10170497956887,4.0918760183814,2,170,1.31114727114649,2.37095598532446,2.08563884907963,2.31509647567512,0.197083601860948,1.05980871417797,170,2,2017-08-01,-121.99,31.4179
"090.0 090.0",10,2011,1031.03,4.82,0,0,2633.04,51.24,62.09,5.81,40810.23,203.39,1288.79,8.39,257.76,0.33,11212.49,26.51,0,0,11490.95,34.08,163.1,1.12,0,0,790.38,7.54,449.54,124.09,128.88,0.19,128.88,0.16,1804.31,10.74,222.41,5.56,0,0,128.88,1,0,0,0,0,0,0,7.75510531004196,8.06026691364921,7.9660137240433,8.019969687387,0.0149103865585644,0.30516160360725,170,51,1.60083714137539,3.88804305009317,3.16480166382114,3.758458991856,1.00321941378717,2.28720590871778,170,25,68.8839793994261,161.279306560121,132.309065090316,157.008898063273,1632.46629784058,92.3953271606949,170,25,2211.7,2241.8,2222.04,2218.9,135.383000000003,30.1000000000004,100,170,1997.6,2172,2045,1998.4,5732,174.4,51,170,373.278581708179,799.403278825889,494.526968209398,419.321551623272,30130.4207889054,426.12469711771,51,170,11.1562536243292,17.3359401335979,12.9242688300426,11.3220948494294,7.1325333549344,6.1796865092687,25,170,1.0168107999733,2.51331823551852,2.03346661205144,2.41276475515097,0.42886893344911,1.49650743554522,170,25,2011-10-01,-121.99,31.4179
"090.0 090.0",10,2012,14517.85,217.29,278.68,0.34,4570.29,103.6,1086.84,36.49,72859.57,469.86,167.2,69.32,362.28,4.63,14221.07,25.04,278.68,0.26,19371.08,40.49,6776.11,9.38,278.68,0.05,1950.76,12.76,462.6,40.23,3436.13,45.17,557.36,1.12,3344.17,32.75,561.54,7.68,278.68,2.51,1713.88,5.88,0,0,278.68,0.07,41.8,1.68,7.80042799423541,8.05363337541298,7.97545368158593,8.02387667834766,0.0139944592959559,0.253205381177571,170,51,1.78248149982539,3.88379489793392,3.13618154696548,3.4392248950513,0.963204116699619,2.10131339810853,170,2,76.6197327942415,160.680572756639,131.528824147516,144.407495519592,1564.6790699978,84.0608399623975,170,2,2219.6,2235.9,2225.25,2222.75,52.8166666666678,16.3000000000002,101,170,1999.3,2150.4,2048.625,2022.4,5044.86916666667,151.1,2,170,381.189774311641,714.231600686073,479.699846713179,411.689005927502,24792.1637441776,333.041826374432,51,170,11.1870467608695,16.6639673112024,12.9533179760346,11.9811289160333,6.65678347193425,5.4769205503329,2,170,1.13269367141112,2.50309655703667,2.01136052228636,2.20482593034883,0.408995604911243,1.37040288562555,170,2,2012-10-01,-121.99,31.4179
"090.0 090.0",10,2020,212.12,5.56,1060.61,0.97,2545.45,62.49,514.39,17.35,46709.09,306.93,0,0,636.36,1.17,8527.27,15.22,0,0,19006.06,54.19,42.42,0.64,0,0,2757.58,44.09,381.82,19.24,212.12,0.98,848.48,2.65,4454.55,11.17,84.85,18.73,212.12,3.12,424.24,0.61,42.42,124,1230.3,3.72,0,0,8.01144501228759,8.01144501228759,8.01144501228759,8.01144501228759,NA,0,2,2,3.9369911716232,3.9369911716232,3.9369911716232,3.9369911716232,NA,0,2,2,162.546535264131,162.546535264131,162.546535264131,162.546535264131,NA,0,2,2,2227.6,2227.6,2227.6,2227.6,NA,0,2,2,2003.3,2003.3,2003.3,2003.3,NA,0,2,2,430.842905214665,430.842905214665,430.842905214665,430.842905214665,NA,0,2,2,11.1267203816687,11.1267203816687,11.1267203816687,11.1267203816687,NA,0,2,2,2.55055643322581,2.55055643322581,2.55055643322581,2.55055643322581,NA,0,2,2,2020-10-01,-121.99,31.4179
"090.0 090.0",11,2009,2354.59,21.2,1765.94,1.45,9069.35,138.47,11320.57,257.9,369706.81,1211.4,51.69,28.16,0,0,87124.5,102.43,2354.59,3.49,20612.05,38.08,2457.96,11.49,588.65,0.37,10021.1,117.81,1803.53,73.12,3541.28,216.9,5297.83,7.81,8259.86,39.19,1986.79,35.22,0,0,10652.04,24.7,0,0,1177.29,0.57,0,0,7.81232338268653,8.08704860537447,8.00266601750665,8.07931449063793,0.0148157777963133,0.27472522268794,171,21,1.84644409221533,3.94647140850474,3.21724538578739,3.83434796741838,0.950427857004871,2.10002731628941,171,21,79.4668027161766,164.098882823003,134.75019949775,160.408265447207,1546.58422998165,84.6320801068264,171,21,2212,2242.8,2226.1,2224.2,122.100000000002,30.8000000000002,100,171,1994.1,2152.1,2043.54,2003.1,4739.483,158,21,171,348.961704454946,695.016263569252,448.943016680511,357.654519088296,22698.8619043989,346.054559114306,51,171,11.0554146792134,16.4237653116331,12.7916811552011,11.2183824746875,5.86698213229061,5.3683506324197,21,171,1.17400408658475,2.53112712429346,2.05818492289677,2.45587843847274,0.398264734866344,1.35712303770871,171,21,2009-11-01,-121.99,31.4179
"090.0 090.0",11,2013,14767.02,320.36,536.17,0.61,2006.17,60.53,848.94,34.25,75211.28,312.81,0,0,0,0,14834.04,29.53,178.72,0.49,10759.15,22.83,102.77,10.43,268.09,0.2,625.53,13.3,178.72,1.43,893.62,6.46,536.17,1.14,2895.32,9.97,125.11,1.19,893.62,12.72,482.55,1.15,0,0,1755.96,5.5,0,0,7.80144668622975,8.06786602428406,8.00107614737168,8.06275414875282,0.0131479411572297,0.26641933805431,171,50,1.74928918507251,3.90188867551505,3.15623279930212,3.64388734272541,0.779369913053167,2.15259949044254,171,31,75.2865378400767,162.554689308507,132.526893668029,152.320366218658,1281.29363171917,87.2681514684303,171,31,2210.5,2241.5,2223.66,2217.2,160.703000000002,31,101,171,2005.2,2158.4,2044.46,2005.3,4403.128,153.2,50,171,365.749582759685,711.471060937503,448.42399467251,370.922107106991,22228.9296321566,345.721478177818,50,171,11.1455194977098,16.8042093857902,12.8535755458237,11.5385885754437,5.53907089656323,5.6586898880804,31,171,1.11065441683399,2.50706698517987,2.01813997411765,2.33187140087884,0.327023416397164,1.39641256834588,171,31,2013-11-01,-121.99,31.4179
"090.0 090.0",11,2014,4983.2,41.08,0,0,3738.52,105.71,228.34,11.77,69867.84,307.12,53.73,3.27,376.09,0.58,19897,63.37,89.55,0.09,34407.84,57.43,179.09,0.03,268.64,0.15,716.36,4.82,143.27,6.78,1020.82,5.08,447.73,1.14,2704.27,14.01,0,0,268.64,6.76,1020.82,23.41,0,0,268.64,0.17,89.55,0.13,7.79124871587002,8.05326083649405,7.97474810066932,8.02886452951981,0.012815436082522,0.262012120624031,170,50,1.72797146043949,4.01335654309165,3.15785853186657,3.44803068974105,0.90263943896064,2.28538508265216,170,2,74.3213347502199,165.799299689509,132.360661003558,144.666753371324,1467.21293859844,91.4779649392891,170,26,2214.8,2237,2225.325,2224.85,70.9107142857132,22.1999999999998,50,170,1994.3,2155.8,2047.725,2020.35,4942.19357142859,161.5,2,170,380.653822878446,730.250379308453,481.66914058926,408.20691773116,23279.8737760564,349.596556430007,50,170,10.9844128477026,16.8697141623722,12.9417367138347,11.9562499586517,6.31419540415997,5.8853013146696,26,170,1.09737369949192,2.59679825486637,2.02696114899074,2.20853665121215,0.385991755861073,1.49942455537445,170,2,2014-11-01,-121.99,31.4179
